state,county_name,precinct,year,pres.dem,pres.gop,gov.dem,gov.gop,statehouse.dem,statehouse.gop,dem_share_pres,dem_share_gov ,dem_share_statehouse
NORTH CAROLINA,BUNCOMBE,52.1,2024,1234,2133,1462,1722,1304,2013,36.64983665,45.91708543,39.3126319
NORTH CAROLINA,BUNCOMBE,53.1,2024,932,1696,1122,1345,994,1567,35.46423135,45.48034049,38.81296369
NORTH CAROLINA,BUNCOMBE,54.2,2024,1923,1259,2128,875,1882,1226,60.4336895,70.86247086,60.55341055
NORTH CAROLINA,BUNCOMBE,55.1,2024,1415,1144,1601,828,1380,1128,55.29503712,65.9118979,55.02392344
NORTH CAROLINA,BUNCOMBE,56.2,2024,1133,555,1187,437,1103,561,67.12085308,73.091133,66.28605769
NORTH CAROLINA,BUNCOMBE,57.1,2024,1305,1097,1446,820,1275,1073,54.32972523,63.81288614,54.30153322
NORTH CAROLINA,BUNCOMBE,58.1,2024,1311,928,1459,663,1343,860,58.55292541,68.75589067,60.9623241
NORTH CAROLINA,BUNCOMBE,59.1,2024,1957,1424,2159,1087,1987,1355,57.88228335,66.51263093,59.45541592
NORTH CAROLINA,BUNCOMBE,60.2,2024,713,291,747,218,714,277,71.01593625,77.40932642,72.04843592
NORTH CAROLINA,BUNCOMBE,60.4,2024,953,531,1030,394,976,492,64.21832884,72.33146067,66.48501362
NORTH CAROLINA,BUNCOMBE,61.1,2024,1198,830,1314,635,1195,807,59.0729783,67.41918933,59.69030969
NORTH CAROLINA,BUNCOMBE,62.1,2024,1282,778,1397,577,1295,734,62.23300971,70.77001013,63.82454411
NORTH CAROLINA,BUNCOMBE,63.1,2024,198,300,223,247,214,276,39.75903614,47.44680851,43.67346939
NORTH CAROLINA,BUNCOMBE,64.1,2024,813,782,902,612,811,743,50.97178683,59.57727873,52.18790219
NORTH CAROLINA,BUNCOMBE,65.1,2024,1549,931,1655,732,1560,889,62.45967742,69.33389191,63.69946917
NORTH CAROLINA,BUNCOMBE,66.1,2024,831,526,884,402,833,487,61.23802506,68.74027994,63.10606061
NORTH CAROLINA,BUNCOMBE,67.1,2024,1434,679,1557,487,1452,662,67.86559394,76.1741683,68.68495743
NORTH CAROLINA,BUNCOMBE,68.1,2024,1695,1809,1902,1410,1795,1645,48.37328767,57.42753623,52.18023256
NORTH CAROLINA,BUNCOMBE,681,2024,112,200,142,155,122,188,35.8974359,47.81144781,39.35483871
NORTH CAROLINA,BUNCOMBE,69.1,2024,1317,1290,1483,975,1373,1179,50.51783659,60.33360456,53.80094044
NORTH CAROLINA,BUNCOMBE,70.1,2024,1693,723,1810,519,1826,0,70.07450331,77.71575784,100
NORTH CAROLINA,BUNCOMBE,71.1,2024,2126,1246,2311,946,2164,1174,63.04863582,70.95486644,64.82923907
NORTH CAROLINA,BURKE,1,2024,672,1732,841,1427,616,1755,27.95341098,37.08112875,25.9805989
NORTH CAROLINA,BURKE,3,2024,191,736,260,604,176,726,20.60409924,30.09259259,19.51219512
NORTH CAROLINA,BURKE,11,2024,419,1890,552,1621,413,1851,18.14638372,25.40266912,18.24204947
NORTH CAROLINA,BURKE,12,2024,173,1349,241,1197,167,1328,11.36662286,16.75938804,11.17056856
NORTH CAROLINA,BURKE,13,2024,350,1865,453,1605,353,1830,15.8013544,22.01166181,16.1704077
NORTH CAROLINA,BURKE,14,2024,209,1339,300,1171,201,1326,13.50129199,20.3942896,13.16306483
NORTH CAROLINA,BURKE,15,2024,237,833,300,713,227,823,22.14953271,29.61500494,21.61904762
NORTH CAROLINA,BURKE,18,2024,139,282,155,239,130,277,33.01662708,39.34010152,31.94103194
NORTH CAROLINA,BURKE,19,2024,171,363,205,287,153,374,32.02247191,41.66666667,29.03225806
NORTH CAROLINA,BURKE,20,2024,357,474,423,378,300,510,42.96028881,52.80898876,37.03703704
NORTH CAROLINA,BURKE,21,2024,297,835,379,676,261,847,26.23674912,35.92417062,23.55595668
NORTH CAROLINA,BURKE,22,2024,348,1205,456,1007,336,1198,22.40824211,31.16883117,21.90352021
NORTH CAROLINA,BURKE,24,2024,536,1460,703,1192,469,1507,26.85370741,37.09762533,23.73481781
NORTH CAROLINA,BURKE,31,2024,922,512,987,367,875,519,64.29567643,72.89512555,62.76901004
NORTH CAROLINA,BURKE,34,2024,785,665,904,479,704,730,54.13793103,65.36514823,49.09344491
NORTH CAROLINA,BURKE,35,2024,572,493,656,352,520,510,53.70892019,65.07936508,50.48543689
NORTH CAROLINA,BURKE,36,2024,322,1135,437,936,330,1089,22.1002059,31.82811362,23.25581395
NORTH CAROLINA,BURKE,38,2024,614,1021,719,842,570,1060,37.55351682,46.06021781,34.96932515
NORTH CAROLINA,BURKE,39,2024,661,745,746,576,623,770,47.01280228,56.42965204,44.72361809
NORTH CAROLINA,BURKE,40,2024,441,907,536,720,403,925,32.71513353,42.67515924,30.34638554
NORTH CAROLINA,BURKE,0047-A,2024,691,862,788,715,674,863,44.49452672,52.42847638,43.85165908
NORTH CAROLINA,BURKE,0047-B,2024,364,709,430,598,346,718,33.92357875,41.82879377,32.51879699
NORTH CAROLINA,BURKE,48,2024,672,1011,799,779,597,1060,39.92869875,50.63371356,36.02896801
NORTH CAROLINA,BURKE,51,2024,835,1771,1017,1462,790,1772,32.04144282,41.0246067,30.83528493
NORTH CAROLINA,BURKE,52,2024,267,728,325,628,260,711,26.83417085,34.10283316,26.77651905
NORTH CAROLINA,BURKE,62,2024,151,531,218,423,147,516,22.14076246,34.00936037,22.1719457
NORTH CAROLINA,BURKE,64,2024,153,512,205,422,149,500,23.0075188,32.6953748,22.95839753
NORTH CAROLINA,BURKE,66,2024,377,1194,474,984,371,1156,23.99745385,32.51028807,24.29600524
NORTH CAROLINA,BURKE,70,2024,539,1487,698,1225,500,1490,26.6041461,36.2974519,25.12562814
NORTH CAROLINA,BURKE,71,2024,325,1393,405,1233,330,1359,18.91734575,24.72527473,19.53818828
NORTH CAROLINA,BURKE,72,2024,482,2091,662,1744,476,2034,18.7329965,27.51454697,18.96414343
NORTH CAROLINA,CABARRUS,01-02,2024,196,478,272,363,194,459,29.08011869,42.83464567,29.70903522
NORTH CAROLINA,CABARRUS,01-04,2024,538,508,634,352,550,505,51.43403442,64.30020284,52.13270142
NORTH CAROLINA,CABARRUS,01-07,2024,157,315,217,224,157,316,33.26271186,49.20634921,33.19238901
NORTH CAROLINA,CABARRUS,01-08,2024,381,394,434,291,406,363,49.16129032,59.86206897,52.79583875
NORTH CAROLINA,CABARRUS,01-10,2024,305,368,358,250,282,369,45.31946508,58.88157895,43.31797235
NORTH CAROLINA,CABARRUS,01-11,2024,368,425,449,300,383,410,46.40605296,59.94659546,48.29760404
NORTH CAROLINA,CABARRUS,02-01,2024,253,346,303,245,252,330,42.23706177,55.2919708,43.29896907
NORTH CAROLINA,CABARRUS,02-02,2024,452,466,509,321,443,471,49.23747277,61.3253012,48.46827133
NORTH CAROLINA,CABARRUS,02-03,2024,557,561,613,396,551,546,49.82110912,60.75322101,50.22789426
NORTH CAROLINA,CABARRUS,02-05,2024,331,394,406,274,321,392,45.65517241,59.70588235,45.02103787
NORTH CAROLINA,CABARRUS,02-06,2024,436,341,478,240,433,334,56.11325611,66.57381616,56.45371578
NORTH CAROLINA,CABARRUS,02-07,2024,289,363,366,239,244,389,44.32515337,60.49586777,38.54660348
NORTH CAROLINA,CABARRUS,02-08,2024,731,800,885,557,710,812,47.74657087,61.37309293,46.64914586
NORTH CAROLINA,CABARRUS,02-09,2024,885,772,1030,525,860,787,53.4097767,66.23794212,52.21615058
NORTH CAROLINA,CABARRUS,03-00,2024,379,796,493,574,357,803,32.25531915,46.20431115,30.77586207
NORTH CAROLINA,CABARRUS,04-01,2024,324,331,375,213,317,308,49.46564885,63.7755102,50.72
NORTH CAROLINA,CABARRUS,04-03,2024,314,358,354,274,326,347,46.72619048,56.36942675,48.43982169
NORTH CAROLINA,CABARRUS,04-08,2024,199,260,226,191,198,249,43.35511983,54.19664269,44.29530201
NORTH CAROLINA,CABARRUS,04-09,2024,304,420,363,298,291,416,41.98895028,54.91679274,41.15983027
NORTH CAROLINA,CABARRUS,04-11,2024,297,342,333,258,309,322,46.47887324,56.34517766,48.96988906
NORTH CAROLINA,CABARRUS,04-12,2024,559,377,574,280,550,360,59.72222222,67.21311475,60.43956044
NORTH CAROLINA,CABARRUS,04-13,2024,425,629,536,425,440,602,40.32258065,55.77523413,42.22648752
NORTH CAROLINA,CABARRUS,05-00,2024,143,392,193,306,135,387,26.72897196,38.67735471,25.86206897
NORTH CAROLINA,CABARRUS,06-00,2024,92,695,165,570,85,690,11.68996188,22.44897959,10.96774194
NORTH CAROLINA,CABARRUS,07-00,2024,60,398,94,341,63,395,13.10043668,21.6091954,13.75545852
NORTH CAROLINA,CABARRUS,08-00,2024,157,679,225,556,163,657,18.77990431,28.80921895,19.87804878
NORTH CAROLINA,CABARRUS,09-00,2024,112,628,178,506,113,615,15.13513514,26.02339181,15.52197802
NORTH CAROLINA,CABARRUS,10-00,2024,341,959,450,754,343,907,26.23076923,37.37541528,27.44
NORTH CAROLINA,CABARRUS,11-01,2024,561,473,601,371,572,455,54.25531915,61.83127572,55.69620253
NORTH CAROLINA,CABARRUS,11-02,2024,178,470,265,339,173,473,27.4691358,43.87417219,26.78018576
NORTH CAROLINA,CABARRUS,12-03,2024,153,229,203,151,157,216,40.05235602,57.34463277,42.09115282
NORTH CAROLINA,CABARRUS,12-04,2024,229,209,244,174,228,201,52.28310502,58.37320574,53.14685315
NORTH CAROLINA,CABARRUS,12-05,2024,163,303,219,206,171,292,34.97854077,51.52941176,36.93304536
NORTH CAROLINA,CABARRUS,12-08,2024,156,163,172,127,158,154,48.90282132,57.52508361,50.64102564
NORTH CAROLINA,CABARRUS,12-09,2024,262,355,318,261,262,362,42.46353323,54.92227979,41.98717949
NORTH CAROLINA,CABARRUS,12-11,2024,148,173,175,119,149,167,46.105919,59.52380952,47.15189873
NORTH CAROLINA,CABARRUS,12-12,2024,194,238,211,189,197,235,44.90740741,52.75,45.60185185
NORTH CAROLINA,CABARRUS,12-13,2024,590,194,608,116,612,174,75.25510204,83.97790055,77.86259542
NORTH CAROLINA,CABARRUS,12-14,2024,304,309,356,215,306,300,49.59216966,62.34676007,50.4950495
NORTH CAROLINA,CABARRUS,CAE,2024,7210,12798,8427,10452,7133,12567,36.03558577,44.63689814,36.20812183
NORTH CAROLINA,CABARRUS,KTD,2024,9596,11247,10743,8897,9371,11142,46.0394377,54.69959267,45.68322527
NORTH CAROLINA,CABARRUS,LOB,2024,10286,7984,10945,6377,10091,7813,56.29994527,63.18554439,56.36170688
NORTH CAROLINA,CABARRUS,NGA,2024,10274,11636,11479,9184,10104,11435,46.89183021,55.55340464,46.91025582
NORTH CAROLINA,CALDWELL,1,2024,144,525,207,410,136,529,21.52466368,33.54943274,20.45112782
NORTH CAROLINA,CALDWELL,10,2024,92,416,131,359,92,409,18.11023622,26.73469388,18.36327345
NORTH CAROLINA,CALDWELL,11,2024,109,351,149,284,100,342,23.69565217,34.41108545,22.62443439
NORTH CAROLINA,CALDWELL,12,2024,80,409,113,351,76,399,16.3599182,24.35344828,16
NORTH CAROLINA,CALDWELL,13,2024,152,534,205,427,162,515,22.1574344,32.43670886,23.92909897
NORTH CAROLINA,CALDWELL,14,2024,142,473,201,364,142,461,23.08943089,35.57522124,23.54892206
NORTH CAROLINA,CALDWELL,15,2024,45,264,75,208,53,248,14.5631068,26.50176678,17.60797342
NORTH CAROLINA,CALDWELL,2,2024,60,319,80,265,55,305,15.83113456,23.1884058,15.27777778
NORTH CAROLINA,CALDWELL,3,2024,61,238,95,187,63,233,20.40133779,33.68794326,21.28378378
NORTH CAROLINA,CALDWELL,4,2024,61,391,103,309,54,394,13.49557522,25,12.05357143
NORTH CAROLINA,CALDWELL,5,2024,91,253,110,202,87,246,26.45348837,35.25641026,26.12612613
NORTH CAROLINA,CALDWELL,6,2024,256,364,275,300,254,349,41.29032258,47.82608696,42.12271973
NORTH CAROLINA,CALDWELL,7,2024,188,311,225,233,192,298,37.6753507,49.12663755,39.18367347
NORTH CAROLINA,CALDWELL,8,2024,80,276,108,210,82,264,22.47191011,33.96226415,23.69942197
NORTH CAROLINA,CALDWELL,9,2024,86,364,119,311,84,361,19.11111111,27.6744186,18.87640449
NORTH CAROLINA,CALDWELL,CRC,2024,5149,14325,6271,12054,4841,14283,26.44038205,34.22100955,25.3137419
NORTH CAROLINA,CALDWELL,SRC,2024,2602,12297,3603,10429,2571,12146,17.46425935,25.67702395,17.46959299
NORTH CAROLINA,CAMDEN,CH,2024,114,353,117,328,118,348,24.4111349,26.29213483,25.32188841
NORTH CAROLINA,CAMDEN,SH,2024,63,415,80,362,61,385,13.17991632,18.09954751,13.67713004
NORTH CAROLINA,CAMDEN,SM,2024,166,615,168,582,151,606,21.25480154,22.4,19.94715984
NORTH CAROLINA,CARTERET,ASCI,2024,125,540,184,436,140,498,18.79699248,29.67741935,21.94357367
NORTH CAROLINA,CARTERET,BCRK,2024,392,1352,543,1058,396,1328,22.47706422,33.91630231,22.96983759
NORTH CAROLINA,CARTERET,BFT1,2024,669,548,759,382,642,545,54.97124076,66.52059597,54.08593092
NORTH CAROLINA,CARTERET,BFT2,2024,1213,1920,1454,1475,1189,1852,38.71688477,49.64151588,39.0989806
NORTH CAROLINA,CARTERET,BOGE,2024,523,2052,791,1569,528,1993,20.31067961,33.51694915,20.94406981
NORTH CAROLINA,CARTERET,CAPE,2024,769,2400,1047,1875,732,2373,24.26633007,35.83162218,23.57487923
NORTH CAROLINA,CARTERET,DASW,2024,86,439,138,352,98,421,16.38095238,28.16326531,18.88246628
NORTH CAROLINA,CARTERET,HAIS,2024,162,725,213,625,155,717,18.2638106,25.4176611,17.77522936
NORTH CAROLINA,CARTERET,IBPK,2024,563,966,746,676,530,960,36.82145193,52.46132208,35.5704698
NORTH CAROLINA,CARTERET,ISLE,2024,1133,2271,1435,1727,1064,2298,33.28437133,45.3826692,31.64782867
NORTH CAROLINA,CARTERET,MASM,2024,162,402,207,310,152,390,28.72340426,40.03868472,28.04428044
NORTH CAROLINA,CARTERET,MCRK,2024,57,357,79,316,50,353,13.76811594,20,12.40694789
NORTH CAROLINA,CARTERET,MERR,2024,143,278,174,223,134,271,33.96674584,43.82871537,33.08641975
NORTH CAROLINA,CARTERET,MHD1,2024,648,1422,866,1040,651,1374,31.30434783,45.43546695,32.14814815
NORTH CAROLINA,CARTERET,MHD2,2024,737,1437,924,1053,732,1368,33.90064397,46.73748103,34.85714286
NORTH CAROLINA,CARTERET,MHD3,2024,839,1831,1110,1372,827,1783,31.42322097,44.72199839,31.68582375
NORTH CAROLINA,CARTERET,MHD4,2024,707,1826,970,1362,703,1780,27.91156731,41.59519726,28.31252517
NORTH CAROLINA,CARTERET,NPT1,2024,680,1962,907,1554,689,1905,25.73807721,36.85493702,26.5612953
NORTH CAROLINA,CARTERET,NPT2,2024,528,1991,732,1551,559,1885,20.96069869,32.0630749,22.87234043
NORTH CAROLINA,CARTERET,NRIV,2024,290,257,312,206,283,246,53.01645338,60.23166023,53.49716446
NORTH CAROLINA,CARTERET,OTBEG,2024,372,1256,482,1027,377,1204,22.85012285,31.94168323,23.8456673
NORTH CAROLINA,CARTERET,PELE,2024,309,1087,431,845,286,1063,22.13467049,33.77742947,21.20088955
NORTH CAROLINA,CARTERET,STEL,2024,288,1236,427,976,286,1194,18.8976378,30.43478261,19.32432432
NORTH CAROLINA,CARTERET,WIHA,2024,407,1230,528,1005,398,1205,24.86255345,34.44227006,24.82844666
NORTH CAROLINA,CARTERET,WILD,2024,709,1886,925,1446,716,1826,27.32177264,39.01307465,28.1667978
NORTH CAROLINA,CASWELL,ANDE,2024,177,541,227,457,351,0,24.65181058,33.1871345,100
NORTH CAROLINA,CASWELL,LEAS,2024,210,268,227,225,306,0,43.93305439,50.22123894,100
NORTH CAROLINA,CASWELL,LOCU,2024,796,779,839,665,1033,0,50.53968254,55.78457447,100
NORTH CAROLINA,CASWELL,MILT,2024,774,686,823,578,961,0,53.01369863,58.74375446,100
NORTH CAROLINA,CASWELL,PELH,2024,607,1655,777,1378,1201,0,26.83465959,36.05568445,100
NORTH CAROLINA,CASWELL,PH,2024,460,1011,543,864,788,0,31.27124405,38.59275053,100
NORTH CAROLINA,CASWELL,PROVI,2024,215,408,254,339,344,0,34.51043339,42.83305228,100
NORTH CAROLINA,CASWELL,STON,2024,502,1314,609,1110,948,0,27.64317181,35.42757417,100
NORTH CAROLINA,CASWELL,YANC,2024,752,783,801,663,984,0,48.99022801,54.71311475,100
NORTH CAROLINA,CATAWBA,1,2024,453,2488,612,2173,417,2455,15.40292418,21.97486535,14.51949861
NORTH CAROLINA,CATAWBA,2,2024,335,1607,464,1362,321,1577,17.25025747,25.41073384,16.91253952
NORTH CAROLINA,CATAWBA,3,2024,384,1559,495,1325,365,1521,19.7632527,27.1978022,19.35312831
NORTH CAROLINA,CATAWBA,4,2024,307,368,333,304,291,351,45.48148148,52.27629513,45.3271028
NORTH CAROLINA,CATAWBA,5,2024,619,2059,779,1746,531,2072,23.11426438,30.85148515,20.39953899
NORTH CAROLINA,CATAWBA,6,2024,550,1452,734,1157,454,1496,27.47252747,38.81544157,23.28205128
NORTH CAROLINA,CATAWBA,7,2024,841,1422,978,1169,814,1358,37.16305789,45.55193293,37.47697974
NORTH CAROLINA,CATAWBA,8,2024,676,1472,889,1120,629,1443,31.47113594,44.25087108,30.35714286
NORTH CAROLINA,CATAWBA,9,2024,320,1765,440,1533,306,1722,15.34772182,22.30106437,15.0887574
NORTH CAROLINA,CATAWBA,10,2024,198,178,207,145,183,173,52.65957447,58.80681818,51.40449438
NORTH CAROLINA,CATAWBA,11,2024,436,362,493,260,401,364,54.63659148,65.47144754,52.41830065
NORTH CAROLINA,CATAWBA,12,2024,689,287,710,232,656,263,70.5942623,75.37154989,71.38193689
NORTH CAROLINA,CATAWBA,13,2024,488,486,541,390,491,452,50.1026694,58.10955961,52.0678685
NORTH CAROLINA,CATAWBA,14,2024,637,630,742,470,578,681,50.27624309,61.22112211,45.90945195
NORTH CAROLINA,CATAWBA,15,2024,322,37,311,39,294,40,89.69359331,88.85714286,88.0239521
NORTH CAROLINA,CATAWBA,16,2024,810,1088,953,838,783,1048,42.67650158,53.21049693,42.7635172
NORTH CAROLINA,CATAWBA,17,2024,432,703,494,576,420,676,38.06167401,46.1682243,38.32116788
NORTH CAROLINA,CATAWBA,19,2024,295,562,333,459,291,549,34.42240373,42.04545455,34.64285714
NORTH CAROLINA,CATAWBA,20,2024,622,2102,797,1778,610,2045,22.83406755,30.95145631,22.97551789
NORTH CAROLINA,CATAWBA,21,2024,317,1337,446,1112,290,1325,19.16565901,28.62644416,17.95665635
NORTH CAROLINA,CATAWBA,22,2024,786,1995,958,1644,729,1935,28.26321467,36.81783244,27.36486486
NORTH CAROLINA,CATAWBA,23,2024,993,2429,1221,2049,942,2393,29.01811806,37.33944954,28.24587706
NORTH CAROLINA,CATAWBA,24,2024,811,2452,1029,2063,776,2409,24.85442844,33.27943079,24.36420722
NORTH CAROLINA,CATAWBA,25,2024,517,945,570,795,504,921,35.3625171,41.75824176,35.36842105
NORTH CAROLINA,CATAWBA,26,2024,676,800,808,580,636,816,45.79945799,58.21325648,43.80165289
NORTH CAROLINA,CATAWBA,27,2024,636,2551,808,2217,591,2490,19.95607154,26.7107438,19.18208374
NORTH CAROLINA,CATAWBA,28,2024,714,1555,868,1290,711,1488,31.46760688,40.22242817,32.33287858
NORTH CAROLINA,CATAWBA,29,2024,1024,2709,1345,2164,970,2652,27.43102063,38.33000855,26.7807841
NORTH CAROLINA,CATAWBA,30,2024,1120,1731,1305,1391,1071,1684,39.28446159,48.40504451,38.87477314
NORTH CAROLINA,CATAWBA,31,2024,1223,3533,1605,2822,1110,3538,25.71488646,36.25480009,23.88123924
NORTH CAROLINA,CATAWBA,32,2024,808,1493,944,1242,752,1520,35.11516732,43.18389753,33.09859155
NORTH CAROLINA,CATAWBA,33,2024,908,2727,1179,2278,904,2617,24.97936726,34.10471507,25.67452428
NORTH CAROLINA,CATAWBA,34,2024,941,2648,1246,2173,891,2610,26.21900251,36.4434045,25.44987147
NORTH CAROLINA,CATAWBA,35,2024,810,1567,961,1299,803,1519,34.0765671,42.52212389,34.58225668
NORTH CAROLINA,CATAWBA,36,2024,855,1167,1018,859,770,1202,42.28486647,54.23548215,39.04665314
NORTH CAROLINA,CATAWBA,37,2024,892,1077,1022,839,849,1047,45.30218385,54.91671145,44.77848101
NORTH CAROLINA,CATAWBA,38,2024,982,1630,1198,1270,908,1625,37.5957121,48.54132901,35.84682195
NORTH CAROLINA,CATAWBA,39,2024,710,1316,915,992,641,1360,35.04442251,47.98112218,32.03398301
NORTH CAROLINA,CATAWBA,40,2024,476,689,538,571,441,702,40.8583691,48.51217313,38.58267717
NORTH CAROLINA,CATAWBA,41,2024,956,2599,1285,1978,867,2566,26.89170183,39.38093779,25.25487911
NORTH CAROLINA,CHATHAM,15,2024,1304,720,1421,510,1296,713,64.42687747,73.58881409,64.50970632
NORTH CAROLINA,CHATHAM,21,2024,647,739,740,596,660,713,46.68109668,55.38922156,48.06991988
NORTH CAROLINA,CHATHAM,3,2024,397,1081,495,895,397,1055,26.86062246,35.61151079,27.3415978
NORTH CAROLINA,CHATHAM,30,2024,638,920,742,728,658,887,40.94993582,50.47619048,42.58899676
NORTH CAROLINA,CHATHAM,42,2024,975,1195,1156,882,956,1187,44.93087558,56.72227674,44.61035931
NORTH CAROLINA,CHATHAM,75,2024,2479,1830,2806,1250,2409,1858,57.53074959,69.18145957,56.45652683
NORTH CAROLINA,CHATHAM,78,2024,3483,1615,3793,1099,3396,1644,68.32091016,77.53475061,67.38095238
NORTH CAROLINA,CHATHAM,85,2024,916,1080,1017,888,943,1013,45.89178357,53.38582677,48.21063395
NORTH CAROLINA,CHATHAM,9,2024,305,915,382,778,334,857,25,32.93103448,28.04366079
NORTH CAROLINA,CHATHAM,CRD118,2024,155,1218,262,1064,201,1135,11.28914785,19.7586727,15.04491018
NORTH CAROLINA,CHATHAM,ECL109,2024,3916,1275,4229,820,3843,1320,75.43825852,83.75916023,74.43346891
NORTH CAROLINA,CHATHAM,EPP112,2024,1946,1170,2100,873,1932,1143,62.45186136,70.63572149,62.82926829
NORTH CAROLINA,CHATHAM,ESC114,2024,1425,1460,1553,1183,1474,1353,49.39341421,56.76169591,52.14007782
NORTH CAROLINA,CHATHAM,GLD118,2024,901,1660,1050,1369,988,1535,35.1815697,43.40636627,39.15973048
NORTH CAROLINA,CHATHAM,MON113,2024,681,1155,796,942,704,1109,37.09150327,45.79976985,38.8306674
NORTH CAROLINA,CHATHAM,NWM117,2024,3848,1501,4178,950,3740,1545,71.93868013,81.47425897,70.76631977
NORTH CAROLINA,CHATHAM,WCL108,2024,2315,984,2503,668,2304,967,70.17277963,78.93409019,70.43717518
NORTH CAROLINA,CHATHAM,WPP114,2024,2683,1989,3021,1393,2666,1945,57.42722603,68.44132306,57.81826068
NORTH CAROLINA,CHEROKEE,ANNW,2024,256,950,294,860,270,930,21.22719735,25.47660312,22.5
NORTH CAROLINA,CHEROKEE,ANSW,2024,233,855,259,783,245,842,21.41544118,24.85604607,22.53909844
NORTH CAROLINA,CHEROKEE,BELL,2024,250,787,277,732,252,786,24.10800386,27.45292369,24.27745665
NORTH CAROLINA,CHEROKEE,BRAS,2024,191,587,209,549,190,584,24.55012853,27.57255937,24.54780362
NORTH CAROLINA,CHEROKEE,CSON,2024,139,652,163,604,149,638,17.57269279,21.25162973,18.93265565
NORTH CAROLINA,CHEROKEE,GCRK,2024,63,321,68,294,62,324,16.40625,18.78453039,16.06217617
NORTH CAROLINA,CHEROKEE,HANG,2024,91,537,109,503,97,527,14.49044586,17.81045752,15.54487179
NORTH CAROLINA,CHEROKEE,HIWA,2024,347,1455,368,1372,336,1446,19.2563818,21.14942529,18.85521886
NORTH CAROLINA,CHEROKEE,HOTH,2024,255,979,271,925,258,975,20.66450567,22.65886288,20.92457421
NORTH CAROLINA,CHEROKEE,MARB,2024,182,880,216,800,204,852,17.13747646,21.25984252,19.31818182
NORTH CAROLINA,CHEROKEE,MURN,2024,408,1178,442,1102,422,1160,25.72509458,28.62694301,26.67509482
NORTH CAROLINA,CHEROKEE,MURS,2024,441,1407,506,1270,452,1396,23.86363636,28.49099099,24.45887446
NORTH CAROLINA,CHEROKEE,PCHT,2024,362,1456,411,1339,375,1423,19.9119912,23.48571429,20.85650723
NORTH CAROLINA,CHEROKEE,RGER,2024,341,1189,352,1127,332,1184,22.2875817,23.79986477,21.89973615
NORTH CAROLINA,CHEROKEE,TOPT,2024,43,269,48,254,45,271,13.78205128,15.89403974,14.24050633
NORTH CAROLINA,CHEROKEE,UNKA,2024,84,381,96,370,82,390,18.06451613,20.60085837,17.37288136
NORTH CAROLINA,CHOWAN,1,2024,792,564,827,485,736,604,58.40707965,63.03353659,54.92537313
NORTH CAROLINA,CHOWAN,2,2024,1025,1312,1122,1133,946,1352,43.85964912,49.75609756,41.16623151
NORTH CAROLINA,CHOWAN,3,2024,224,1039,270,960,226,1003,17.73555028,21.95121951,18.38893409
NORTH CAROLINA,CHOWAN,4,2024,270,368,284,334,261,362,42.31974922,45.95469256,41.894061
NORTH CAROLINA,CHOWAN,5,2024,141,568,154,536,131,569,19.88716502,22.31884058,18.71428571
NORTH CAROLINA,CHOWAN,6,2024,443,736,487,638,416,747,37.57421544,43.28888889,35.76956148
NORTH CAROLINA,CLAY,BRAS,2024,196,503,202,479,189,501,28.04005722,29.66226138,27.39130435
NORTH CAROLINA,CLAY,HAY1,2024,244,727,251,673,227,711,25.12873326,27.16450216,24.20042644
NORTH CAROLINA,CLAY,HAY2,2024,353,946,380,854,325,905,27.17474981,30.79416532,26.42276423
NORTH CAROLINA,CLAY,HAYC,2024,82,273,88,254,78,261,23.09859155,25.73099415,23.00884956
NORTH CAROLINA,CLAY,HIAW,2024,333,943,370,855,319,943,26.09717868,30.20408163,25.27733756
NORTH CAROLINA,CLAY,SHCR,2024,195,906,224,834,198,876,17.71117166,21.17202268,18.43575419
NORTH CAROLINA,CLAY,SWEE,2024,160,470,183,428,161,448,25.3968254,29.95090016,26.43678161
